CensusTract,longitude,latitude
18005010600.0,-85.8642268,39.2237577
33007950600.0,-71.16505656585343,44.49322315411935
29077001700.0,-93.29511305831517,37.22442377255843
37119003802.0,-80.8880917,35.191232
29095008800.0,-94.55404343531144,39.005271007909386
13245000700.0,-81.92896417398948,33.48028026525495
46027965700.0,-96.92432,42.7672504
29091090700.0,-91.85592,36.7364775
37063001400.0,-78.8858301,35.9766127
29023950500.0,-90.3654367,36.7617135
25023530200.0,-70.66871785531076,41.96344683253911
17031730500.0,-87.67750116555607,41.72759206396393
53005010400.0,-119.2938376,46.2814887
26023951400.0,-85.00220768711775,41.93156104040375
46011958802.0,-96.818806,44.3339133
39119911400.0,-82.05195538290384,39.929559808292
53009000800.0,-123.4627164,48.1177851
42021013500.0,-78.91123677944971,40.3207290944059
51710005000.0,-76.27895033256432,36.8322758593632
4015952900.0,-114.31253531762944,34.49282906092914
26107960500.0,-85.49854383041796,43.70423696986059
48427950600.0,-98.81793086506804,26.358238629324212
24510271001.0,-76.63599882509155,39.30163770771045
6045010600.0,-123.3637588,39.4627807
18163003600.0,-87.51887069346625,37.95522022489047
45019004300.0,-79.9673955,32.8501669
39155932300.0,-80.73127208402332,41.17382303087407
35029000400.0,-107.5908741,32.0530745
26147625000.0,-82.42563204997622,42.981615730867254
36013030100.0,-79.21892560955585,42.10423712852431
12099001403.0,-80.08456650066998,26.765013730777074
26021000500.0,-86.44606959462821,42.11087545883385
26049001100.0,-83.68851221174207,43.044128874554744
17077010600.0,-89.365178,37.7304563
42071011300.0,-76.47673626130306,40.05797468159468
55139002900.0,-88.4553464,44.2049975
12105012124.0,-82.055597847195,28.10960568494994
17029000400.0,-88.32717229076397,39.48863780401758
17179020400.0,-89.63559018439773,40.66820441826492
19111491000.0,-91.3954351,40.3997642
27111961000.0,-96.0497846,46.2405756
36101961200.0,-77.3066123,42.348333
29121960500.0,-92.4821254,39.6988947
13175950900.0,-82.8970918,32.5293118
8043978500.0,-105.22359500664949,38.46322329620799
28083950900.0,-90.1675133,33.5068258
40109107900.0,-97.4472687,35.4853025
12103028700.0,-82.67173780766649,27.780225787945447
34009021803.0,-74.9463412,39.015273
39147963000.0,-83.3908261,41.1396425
42055012300.0,-77.61811981876313,39.730457653437405
49045130600.0,-113.5949635,40.5016499
39009973901.0,-82.09551036355583,39.32640344363698
47093000100.0,-83.915920683556,36.005513937188375
33019975901.0,-72.2840709998173,43.37541727437385
37009970500.0,-81.4615725,36.4247587
39001770400.0,-83.5445111,38.7716214
17163500400.0,-90.11789668349702,38.61151867455196
55105001100.0,-89.04987973868361,42.58956188350595
48061010402.0,-97.71158628732296,26.20371553447458
12071000600.0,-81.8431236,26.6334395
12127081300.0,-81.00181804411498,29.199450182208487
39153503600.0,-81.45659394294985,41.060869225665876
47143975300.0,-85.0675217,35.4962018
42031160600.0,-79.3800868,41.2094447
45083022202.0,-81.7972162,34.9887462
24001002100.0,-78.9860824,39.5551974
19097950600.0,-90.6536118,42.0637682
39101000300.0,-83.14340990416741,40.58314525801267
51750010200.0,-80.61500096090174,37.1132738372401
41043030800.0,-122.94958589999999,44.5644034
21073071200.0,-84.8670615,38.2102788
17183010200.0,-87.6603438,40.4665913
31109000300.0,-96.65164368414341,40.8230707889831
37113970301.0,-83.3803897,35.2010696
21231920200.0,-84.8035155,36.8555886
18067000500.0,-86.13687979938082,40.49197849092475
6059099510.0,-118.08602473837904,33.7671473969914
54059957400.0,-82.2666336,37.6854468
28001000300.0,-91.3857982,31.5718286
1015000500.0,-85.8452392,33.6626814
20059954400.0,-95.2562398,38.5971064
42085033300.0,-80.4994788,41.2634691
42003499400.0,-79.84526581734079,40.34421494880634
37019020204.0,-78.0892409,34.0267982
5069001300.0,-92.018444285595,34.23302655872383
12087971300.0,-81.1238335,24.7071065
19187000900.0,-94.2138341,42.4676185
17135957800.0,-89.64597180628773,39.17948783049624
28049002500.0,-90.22051287706775,32.32758360441031
27067780500.0,-95.0514205,45.1439612
4012020502.0,-114.2145624,33.7430322
13121007806.0,-84.51488565131847,33.728834530021416
13051011600.0,-81.1332105,32.0902725
22019000300.0,-93.19574301625,30.252087485
18167000400.0,-87.3972441991756,39.47192507186205
36077590800.0,-75.08125926322876,42.44370605437594
48181000400.0,-96.5787063,33.7697304
27131070800.0,-93.2773603,44.2714402
37065020900.0,-77.513939,35.871359
17113000501.0,-88.98304466102245,40.47654431118566
51187020601.0,-78.1575275,38.9347811
27137003800.0,-92.23043360564229,46.67936107786994
6071010419.0,-116.3113406,34.1084295
48215024112.0,-98.3135702,26.4004565
37021002803.0,-82.6147787,35.7328817
5111490300.0,-90.500507,35.6717863
23029955100.0,-67.8670948,45.1205613
36057070200.0,-74.20358088329678,42.93821476558967
39171950600.0,-84.5340451,41.4708331
22035000300.0,-91.1970282,32.7959903
21173920302.0,-83.975186,38.0141387
42117950600.0,-77.1046041,41.8082613
9001081300.0,-73.1179935,41.2515723
55075961300.0,-87.6794977,45.1033456
51185020500.0,-81.8577697,37.102348
17037001500.0,-88.7392051,41.885537
48429950300.0,-98.8743189,32.7423546
4019004307.0,-110.9841747,31.8734718
22045030800.0,-91.8337105,30.0106096
51720960100.0,-82.59946844207023,36.942204716428606
39113003500.0,-84.19466498084729,39.74459330401448
37027030800.0,-81.54412297899759,35.85221326375301
47177930600.0,-85.7411374,35.6646447
36045061400.0,-75.9150596,43.9870523
39013010200.0,-80.76035841500155,40.07529933136245
42097082400.0,-76.42167854065018,40.78959119476202
39007000500.0,-80.77971426936521,41.8796747132284
29009960500.0,-93.8478857,36.6506628
48339692200.0,-95.3650345,30.2189104
39077915700.0,-82.68699708022218,41.32758447594915
6007001702.0,-121.6190201,39.8276931
51760010800.0,-77.42366826585756,37.58291036276588
48049950900.0,-98.9828173,31.6927723
29039870200.0,-94.0153782,37.8610599
29147470400.0,-94.8567628,40.3480832
8005081500.0,-104.8274015,39.6624753
48215022501.0,-97.9859290037139,26.179031534056303
29029950500.0,-92.7574792,38.0069891
39045031400.0,-82.61030694186775,39.738943996223306
39059977900.0,-81.58041736554165,40.00413484763663
4013071801.0,-112.27469133891427,33.597802889265026
18035001300.0,-85.3554957,40.1848521
55059000300.0,-87.8201797,42.6122197
34041030600.0,-75.16460784654674,40.717426999817974
21145030300.0,-88.599161,37.0915613
25025170502.0,-70.99085323265237,42.44716342849844
36065021301.0,-75.23733310748908,43.09793134679911
55103970400.0,-90.3717001,43.3245454
53057940500.0,-122.6166156,48.495406
47109930500.0,-88.6586353,35.1398447
28163950500.0,-90.4263664,32.8430768
51185020200.0,-81.3101923,37.2575207
27003050501.0,-93.3845187,45.1957414
23017966200.0,-70.4908157,44.2480012
51015070500.0,-78.8419837,38.1167631
54039013800.0,-81.8673203,38.4070608
18027954800.0,-87.1717845,38.657352
26163572800.0,-83.22000543382313,42.302357425370595
25027703100.0,-72.25629897795693,42.58511782422284
48467950700.0,-95.877405,32.5566829
36051030400.0,-77.8085664,42.7942241
42051263000.0,-79.81637157684597,39.87823120969889
47163041700.0,-82.61042187761086,36.551013528656576
29001950500.0,-92.617057,40.1823975
42045406600.0,-75.42366256009406,39.81701580835981
48247950400.0,-98.7475708,27.0532308
39169000500.0,-81.9195825,40.7800797
55039040500.0,-88.45721635629124,43.798694792471295
51089011200.0,-80.048344,36.7672255
41039001202.0,-123.12437499999999,43.7923472
12083001800.0,-82.146557,29.1877777
29083950500.0,-93.7834932,38.3724377
27085950400.0,-94.376341,44.8965521
1087231900.0,-85.71441581185609,32.41224963030185
26067031700.0,-85.049547,42.9824093
45075011100.0,-80.8457594,33.5450483
20021958500.0,-94.6429367,37.0776736
50021963700.0,-73.2603553,43.6206053
17103000600.0,-89.496374,41.8315941
6103000500.0,-122.2575868,40.1969785
29510107200.0,-90.25673236596931,38.7010805376715
33011000300.0,-71.48560560618536,42.997367907291526
6071008901.0,-117.3220048,35.5387479
39151710200.0,-81.07563383200696,40.925371382585546
28133950402.0,-90.6546602,33.4383996
21071920100.0,-82.7531883,37.705445
31009972400.0,-99.9964074,41.931945
39017013200.0,-84.39359151686067,39.50015670704108
45059920900.0,-81.8367798,34.3961678
55119960500.0,-90.3559794,45.132138
18143966800.0,-85.8141425,38.7495378
39083007200.0,-82.48149116893686,40.42508033502045
18029080300.0,-84.8804338,39.0974888
25001012502.0,-70.27606108145872,41.635004093220196
39025041102.0,-84.18716816671103,39.0684808397268
18069961600.0,-85.4785369,40.89977
19117950400.0,-93.2845034,41.0213338
48061012200.0,-97.48835,26.1431884
26155030800.0,-84.1715770115561,42.99238952309562
12009065235.0,-80.5146854,27.8880104
17199021100.0,-88.95434085222297,37.75168651575001
53015001300.0,-122.88731190000001,46.1770179
39105964400.0,-82.02548013188391,39.01696442236257
47107970300.0,-84.589822,35.4606743
17051950900.0,-89.1094252,38.9465075
12115000300.0,-82.5342106,27.3605726
18105000502.0,-86.5891178,39.1301669
39089750700.0,-82.4285035018774,40.02781998516651
42003402000.0,-79.73180724369406,40.60467671969728
26165380500.0,-85.3880214,44.2392751
34025801600.0,-74.11886,40.4463297
39095004600.0,-83.4790615,41.6708175
19057000200.0,-91.1038043,40.8193419
39057240302.0,-83.9501495,39.6468886
29159481000.0,-93.2325886,38.6826543
42085033000.0,-80.0878143,41.154426
22051027502.0,-90.18514683712826,29.917781059154695
42027011100.0,-77.7683415,40.9141226
12101031807.0,-82.63349756081075,28.36003294561511
26057000500.0,-84.64177385493488,43.39917244316498
19153004701.0,-93.6492133,41.5190345
29013070300.0,-94.3363133,38.2603479
21125970200.0,-84.1364768,37.2552454
21111003000.0,-85.78298013328202,38.24968614568301
54107010902.0,-81.6208714,39.2632648
25003922200.0,-73.1108525,42.6356761
21167960400.0,-84.8148294,37.7661586
21121930400.0,-84.0474021,36.9365805
12111381603.0,-80.2901121,27.33142
31053964300.0,-96.4543276,41.4153919
18113971900.0,-85.2988449,41.4307391
37081011102.0,-79.757647,36.0544644
36053030101.0,-75.65592550607586,43.096749945853816
48439106300.0,-97.2384623,32.7154666
39097040700.0,-83.4444505,39.8844355
17045070300.0,-87.7020281,39.6441774
36013035901.0,-79.3445797,42.4346376
24047951100.0,-75.1488687,38.37846
42007601100.0,-80.3094186092529,40.81798474147685
36029003901.0,-78.8297134484278,42.94319654834953
39037555102.0,-84.6106388,40.0832193
36055013800.0,-77.63270849319562,43.226700014602685
9011709200.0,-71.966539,41.6183532
54033031000.0,-80.3120657412212,39.27039888268767
27047180500.0,-93.3677762,43.6808932
1073005701.0,-86.89881613456195,33.46565963013441
42079218000.0,-75.94029495255047,41.20759570615715
6013351101.0,-122.0651474,37.8526216
24023000600.0,-79.4357541,39.4460403
42003427000.0,-79.96240912080161,40.45878365685902
24013507801.0,-77.0019483,39.5555941
26087337000.0,-83.3397943,43.0469521
36015010800.0,-76.8185187,42.1352562
29225470201.0,-92.8717621,37.3000599
19103002300.0,-91.5469903,41.6658768
9013890100.0,-72.33197025621634,41.947629552660764
48215023515.0,-98.07835549863992,26.290994839168473
42111021100.0,-79.05100882033898,39.93837916590799
39133600902.0,-81.25993917340429,41.15422976944457
6065043812.0,-116.9530089,33.8767216
25005652800.0,-70.90961019107809,41.64291730625953
18141010400.0,-86.1469272,41.6556576
36011041300.0,-76.5823952,42.9454519
55079180200.0,-87.8550699,42.9546545
48463950100.0,-99.5286644,29.4380367
13121010511.0,-84.49680026109925,33.60993141487609
32003005703.0,-114.9269665,35.557329
25027754300.0,-71.87755581439178,42.04586079120502
12011030401.0,-80.11673444077813,26.248629255362907
29095014108.0,-94.2928267,39.0213289
17145030600.0,-89.24760473738549,38.01912074560924
17075950400.0,-87.7220004,40.782251
47157010000.0,-89.98587207485701,35.229450466974356
24021775400.0,-77.6088179,39.3128573
48245002200.0,-94.11585863484198,30.041159575019925
12069030307.0,-81.7743179,28.8509541
21151010600.0,-84.30336783674868,37.75688506502252
39027964700.0,-83.82862330705044,39.43676836004074
33017083001.0,-70.89653617714261,43.26914429023987
18079960302.0,-85.6590896,39.0502319
34007611300.0,-75.0759054604894,39.84414805269006
26045020901.0,-84.8288222,42.5732449
51800065500.0,-76.5710176,36.7219742
42125783200.0,-79.89663902088074,40.10487968084839
26111290600.0,-84.1965115,43.5914259
20037957500.0,-94.7049803,37.4072895
12089050302.0,-81.5857948,30.6153737
55127000400.0,-88.7120151,42.8273168
44001030700.0,-71.27820873732301,41.70052979567802
12001110800.0,-82.3554365,29.6051988
45091060401.0,-81.0342626,34.9148169
42059970600.0,-80.1855815,39.8982936
39031961500.0,-81.8558347,40.271841
12057012403.0,-82.21062942634029,27.98041028138718
20121100700.0,-95.004762,38.4868681
46135966100.0,-97.391257,42.8730626
50025968400.0,-72.6330776,42.860187
29217950400.0,-94.3346966,37.8325671
26163530100.0,-83.10347958494943,42.39678200383709
12086017100.0,-80.4026145,25.7074612
41005023902.0,-122.5724625,45.1470771
39017001100.0,-84.58479200132464,39.408332483099684
51165010200.0,-78.6039378,38.4097871
21015070200.0,-84.6258979,38.9912304
37021003102.0,-82.3267403,35.6425893
42049012202.0,-80.1242456,41.874979
18041954500.0,-85.134023,39.6240145
39151702500.0,-81.4025559,40.778179
48427950204.0,-98.960754,26.4532268
36001013400.0,-73.7063321,42.7151114
39033975300.0,-82.83213870260109,40.745042213053864
18179040600.0,-85.1952356,40.7214996
19123950500.0,-92.6234444,41.280689
48479001900.0,-99.5164642,27.5046287
18095001000.0,-85.6544698,40.0932669
34005703203.0,-74.7122494,39.8994605
36051031400.0,-77.6959116,42.5607117
25013810700.0,-72.59258624948032,42.12686582914766
49045131100.0,-112.3183377,40.5217865
12053040502.0,-82.4070778,28.5720897
48215024105.0,-98.24900304879694,26.312035949583315
39041010530.0,-83.0737708,40.2848142
42005951000.0,-79.5329987,40.7696153
54009031200.0,-80.60165329501397,40.32761562657734
42075002900.0,-76.3055794,40.372139
13121008400.0,-84.43496121082924,33.75435215520499
17031821500.0,-87.62551487923908,41.64806915973274
53063011702.0,-117.2370345,47.6819111
47157022310.0,-90.07863966988702,35.040958691620496
13089023314.0,-84.17014737812153,33.76222090260214
26025002000.0,-85.0896132,42.2873934
39133600603.0,-81.0532194,41.2384798
39143961400.0,-83.1204077,41.3426271
29099700208.0,-90.4466119,38.4742974
55017010500.0,-91.3598723,44.9505335
34029731202.0,-74.28443182896756,39.96343297766715
36067002000.0,-76.20281359191651,43.059119373158424
18005011100.0,-85.987487,39.2989399
36063023600.0,-78.7157894,43.168156
39103411002.0,-82.0243209,41.0387215
37087920300.0,-82.814272,35.523246
17031430700.0,-87.5562055286109,41.76377157263551
12057014011.0,-82.3768108,27.703663299999995
18003000400.0,-85.0966573,41.0850371
23019007100.0,-68.6657292,44.9364683
42115032902.0,-75.4692306,41.6526905
39023001300.0,-83.7804745,39.9041363
54055001500.0,-81.1603876,37.3638956
42085032100.0,-80.3900773,41.4066656
12017451502.0,-82.54480234013474,28.81736672904202
24001000400.0,-78.7270568,39.6843864
17183000800.0,-87.6688271,40.1372953
36103158410.0,-72.9008124,40.921038
33015003500.0,-71.24669238280978,42.84915656786547
10003000602.0,-75.53837662793167,39.752159989795594
39035190502.0,-81.898712,41.3918255
18009975300.0,-85.3712545,40.4438826
39165031400.0,-84.1929429,39.4465458
39007000102.0,-80.558966,41.9581574
29189221800.0,-90.35103721142168,38.75120588801229
55139001300.0,-88.569609,44.0044551
39153505800.0,-81.57359815126974,41.04547417583608
34025810002.0,-74.3862418427739,40.33090466111606
47063100800.0,-83.3146584,36.1698831
